	Facies	Formation	Well Name	Depth	GR	ILD_log10	DeltaPHI	PHIND	PE	NM_M	RELPOS
1930	6	A1 LM	KIMZEY A	2960.0	36.2731713697	1.369	3.6308575984	6.64096827647	3.19417	2	0.548
1931	6	A1 LM	KIMZEY A	2960.5	39.5441713697	1.168	5.7658575984	7.04846827647	3.11927	2	0.536
1932	6	A1 LM	KIMZEY A	2961.0	44.0961713697	1.079	6.4368575984	7.43896827647	3.13675	2	0.524
1933	4	A1 LM	KIMZEY A	2961.5	47.8451713697	0.979	6.9878575984	9.19946827647	3.124925	2	0.512
1934	4	A1 LM	KIMZEY A	2962.0	50.2071713697	0.849	7.0698575984	10.6714682765	3.11314	2	0.5
1935	4	A1 LM	KIMZEY A	2962.5	53.0831713697	0.748	7.8678575984	11.6204682765	3.09822	2	0.488
1936	4	A1 LM	KIMZEY A	2963.0	55.3961713697	0.726	9.9588575984	13.1609682765	3.092885	2	0.476
1937	4	A1 LM	KIMZEY A	2963.5	56.3811713697	0.721	10.5088575984	13.3809682765	3.086565	2	0.464
1938	4	A1 LM	KIMZEY A	2964.0	57.2341713697	0.721	11.7198575984	13.5464682765	3.085065	2	0.452
1939	4	A1 LM	KIMZEY A	2964.5	58.1761713697	0.737	11.4448575984	14.1789682765	3.09339	2	0.44
1940	4	A1 LM	KIMZEY A	2965.0	59.7111713697	0.753	10.6188575984	14.7569682765	3.095085	2	0.429
1941	4	A1 LM	KIMZEY A	2965.5	60.9271713697	0.802	11.7738575984	13.2434682765	3.096495	2	0.417
1942	4	A1 LM	KIMZEY A	2966.0	62.2381713697	0.773	13.0128575984	12.9549682765	3.0946	2	0.405
1943	4	A1 LM	KIMZEY A	2966.5	63.5221713697	0.736	12.4898575984	13.1614682765	3.092	2	0.393
1944	4	A1 LM	KIMZEY A	2967.0	63.8861713697	0.708	11.7188575984	13.1059682765	3.076355	2	0.381
1945	4	A1 LM	KIMZEY A	2967.5	64.1601713697	0.677	11.9278575984	12.2314682765	3.050675	2	0.369
1946	4	A1 LM	KIMZEY A	2968.0	62.9551713697	0.655	11.5378575984	11.2714682765	3.03278	2	0.357
1947	4	A1 LM	KIMZEY A	2968.5	61.3911713697	0.737	10.3988575984	11.5659682765	3.092585	2	0.345
1948	4	A1 LM	KIMZEY A	2969.0	57.4501713697	0.862	8.3338575984	11.9924682765	3.101695	2	0.333
1949	4	A1 LM	KIMZEY A	2969.5	56.1481713697	0.819	6.9868575984	12.5009682765	3.09918	2	0.321
1950	4	A1 LM	KIMZEY A	2970.0	52.5571713697	0.796	9.0778575984	11.1804682765	3.09918	2	0.31
1951	4	A1 LM	KIMZEY A	2970.5	51.2401713697	0.89	9.6288575984	10.5749682765	3.10724	2	0.298
1952	4	A1 LM	KIMZEY A	2971.0	50.6251713697	0.873	9.9038575984	9.61246827647	3.11574	2	0.286
1953	4	A1 LM	KIMZEY A	2971.5	50.0971713697	0.906	8.2538575984	9.94246827647	3.11774	2	0.274
1954	4	A1 LM	KIMZEY A	2972.0	49.6061713697	0.939	6.7118575984	10.2724682765	3.11667	2	0.262
1955	4	A1 LM	KIMZEY A	2972.5	48.4831713697	0.955	6.1378575984	10.7554682765	3.11653	2	0.25
1956	4	A1 LM	KIMZEY A	2973.0	47.7111713697	0.96	7.4278575984	10.3004682765	3.11653	2	0.238
1957	4	A1 LM	KIMZEY A	2973.5	48.3701713697	0.966	7.2618575984	10.1074682765	3.116525	2	0.226
1958	4	A1 LM	KIMZEY A	2974.0	49.3541713697	0.83	4.6758575984	11.0704682765	3.114365	2	0.214
1959	4	A1 LM	KIMZEY A	2974.5	55.5381713697	0.797	6.1298575984	12.3474682765	3.10968	2	0.202
1960	4	A1 LM	KIMZEY A	2975.0	58.8191713697	0.759	8.8038575984	12.5284682765	3.11077	2	0.19
1961	4	A1 LM	KIMZEY A	2975.5	62.1721713697	0.715	11.9248575984	13.1679682765	3.099065	2	0.179
1962	4	A1 LM	KIMZEY A	2976.0	62.9791713697	0.71	12.7548575984	12.1319682765	3.102825	2	0.167
1963	4	A1 LM	KIMZEY A	2976.5	61.6761713697	0.824	12.6558575984	11.2634682765	3.11775	2	0.155
1964	4	A1 LM	KIMZEY A	2977.0	60.7401713697	0.917	12.4888575984	10.2999682765	3.133115	2	0.143
1965	4	A1 LM	KIMZEY A	2977.5	63.2711713697	0.988	9.9588575984	9.74996827647	3.16259	2	0.131
1966	4	A1 LM	KIMZEY A	2978.0	67.1991713697	1.026	10.1788575984	8.31896827647	3.152895	2	0.119
1967	5	A1 LM	KIMZEY A	2978.5	70.1431713697	1.086	8.4728575984	7.85196827647	3.16936	2	0.107
1968	5	A1 LM	KIMZEY A	2979.0	72.7231713697	1.178	6.7668575984	7.21896827647	3.15736	2	0.095
1969	6	A1 LM	KIMZEY A	2979.5	70.5761713697	1.222	6.1898575984	5.93946827647	3.186305	2	0.083
1970	6	A1 LM	KIMZEY A	2980.0	70.8461713697	1.249	3.6308575984	5.87096827647	3.177355	2	0.071
1971	8	A1 LM	KIMZEY A	2980.5	74.1951713697	1.249	3.3558575984	5.78846827647	3.17505	2	0.06
1972	8	A1 LM	KIMZEY A	2981.0	75.8721713697	1.249	3.6748575984	6.27796827647	3.169035	2	0.048
1973	8	A1 LM	KIMZEY A	2981.5	74.9151713697	1.227	2.3788575984	7.94096827647	3.13552	2	0.036
1974	8	A1 LM	KIMZEY A	2982.0	75.3481713697	1.178	3.6038575984	8.55346827647	3.16422	2	0.024
1975	8	A1 LM	KIMZEY A	2982.5	76.2891713697	0.988	5.0068575984	8.48396827647	3.19602	2	0.012
1976	3	B1 SH	KIMZEY A	2983.0	82.5021713697	0.79	7.7328575984	11.0029682765	3.11973	1	1.0
1977	3	B1 SH	KIMZEY A	2983.5	83.7781713697	0.732	11.6088575984	14.8119682765	3.099895	1	0.96
1978	3	B1 SH	KIMZEY A	2984.0	82.3011713697	0.557	14.5168575984	18.4199682765	3.00019	1	0.92
1979	3	B1 SH	KIMZEY A	2984.5	79.6741713697	0.557	13.0948575984	21.6069682765	3.00019	1	0.88
1980	3	B1 SH	KIMZEY A	2985.0	77.0611713697	0.606	13.8768575984	21.3809682765	3.00845	1	0.84
1981	3	B1 SH	KIMZEY A	2985.5	71.6411713697	0.677	12.5908575984	20.1969682765	3.04549	1	0.8
1982	3	B1 SH	KIMZEY A	2986.0	68.3671713697	0.635	10.9428575984	18.8309682765	3.01252	1	0.76
1983	3	B1 SH	KIMZEY A	2986.5	61.6531713697	0.595	7.5928575984	16.5999682765	3.00353	1	0.72
1984	2	B1 SH	KIMZEY A	2987.0	60.0371713697	0.666	11.2858575984	15.0354682765	3.038755	1	0.68
1985	2	B1 SH	KIMZEY A	2987.5	57.3511713697	0.74	15.6808575984	13.3259682765	3.10183	1	0.64
1986	2	B1 SH	KIMZEY A	2988.0	51.6211713697	0.82	8.7488575984	15.1969682765	3.106905	1	0.6
1987	2	B1 SH	KIMZEY A	2988.5	47.1601713697	0.888	7.1568575984	12.6359682765	3.109775	1	0.56
1988	2	B1 SH	KIMZEY A	2989.0	44.6031713697	0.966	4.9238575984	9.43346827647	3.113005	1	0.52
1989	2	B1 SH	KIMZEY A	2989.5	45.4521713697	0.96	3.2458575984	9.14446827647	3.10497	1	0.48
1990	2	B1 SH	KIMZEY A	2990.0	44.4641713697	0.911	3.8508575984	8.29196827647	3.10174	1	0.44
1991	2	B1 SH	KIMZEY A	2990.5	44.3601713697	0.884	5.5398575984	7.47546827647	3.099745	1	0.4
1992	2	B1 SH	KIMZEY A	2991.0	46.0861713697	0.868	7.5918575984	7.35646827647	3.1022	1	0.36
1993	2	B1 SH	KIMZEY A	2991.5	48.6271713697	0.868	6.2178575984	8.92446827647	3.10319	1	0.32
1994	2	B1 SH	KIMZEY A	2992.0	49.7731713697	0.911	8.4118575984	9.09246827647	3.11774	1	0.28
1995	2	B1 SH	KIMZEY A	2992.5	49.7261713697	0.862	9.9428575984	8.98696827647	3.11367	1	0.24
1996	2	B1 SH	KIMZEY A	2993.0	49.6901713697	0.795	11.6088575984	9.52996827647	3.10718	1	0.2
1997	2	B1 SH	KIMZEY A	2993.5	49.5711713697	0.704	11.3248575984	11.3229682765	3.098655	1	0.16
1998	2	B1 SH	KIMZEY A	2994.0	46.1661713697	0.748	10.2728575984	12.1789682765	3.106745	1	0.12
1999	2	B1 SH	KIMZEY A	2994.5	43.6391713697	0.793	8.0878575984	12.2804682765	3.12961	1	0.08
2000	2	B1 SH	KIMZEY A	2995.0	36.6801713697	0.873	7.4828575984	10.7679682765	3.152325	1	0.04
2001	5	B1 LM	KIMZEY A	2995.5	30.4751713697	0.944	8.1988575984	9.91496827647	3.122265	2	1.0
2002	8	B1 LM	KIMZEY A	2996.0	23.5951713697	0.988	9.1878575984	8.70446827647	3.13787	2	0.973
2003	8	B1 LM	KIMZEY A	2996.5	15.9041713697	1.031	6.7308575984	8.55796827647	3.130065	2	0.946
2004	8	B1 LM	KIMZEY A	2997.0	13.8561713697	1.075	3.0258575984	8.04446827647	3.144145	2	0.919
2005	8	B1 LM	KIMZEY A	2997.5	13.5051713697	1.124	1.7058575984	7.98946827647	3.117735	2	0.892
2006	8	B1 LM	KIMZEY A	2998.0	14.8891713697	1.353	0.659857598397	7.85146827647	3.07666	2	0.865
2007	8	B1 LM	KIMZEY A	2998.5	15.6261713697	1.429	-0.275142401603	8.20896827647	2.9222	2	0.838
2008	8	B1 LM	KIMZEY A	2999.0	16.4161713697	1.293	-0.835142401603	8.98396827647	2.80556	2	0.811
2009	8	B1 LM	KIMZEY A	2999.5	16.8401713697	1.019	0.567857598397	10.8484682765	2.935155	2	0.784
2010	8	B1 LM	KIMZEY A	3000.0	17.2391713697	0.672	0.384857598397	12.7209682765	2.78909	2	0.757
2011	8	B1 LM	KIMZEY A	3000.5	18.5341713697	0.672	0.301857598397	13.3674682765	2.756495	2	0.73
2012	8	B1 LM	KIMZEY A	3001.0	19.5331713697	0.737	3.7408575984	11.9779682765	3.09338	2	0.703
2013	8	B1 LM	KIMZEY A	3001.5	20.4591713697	0.926	1.9798575984	10.0524682765	3.09533	2	0.676
2014	8	B1 LM	KIMZEY A	3002.0	24.1691713697	1.064	0.852857598397	8.27796827647	3.01467	2	0.649
2015	8	B1 LM	KIMZEY A	3002.5	26.7441713697	1.037	2.5308575984	6.69596827647	3.12479	2	0.622
2016	5	B1 LM	KIMZEY A	3003.0	30.4691713697	0.982	4.4018575984	5.54046827647	3.155185	2	0.595
2017	5	B1 LM	KIMZEY A	3003.5	31.8781713697	0.971	4.7858575984	5.84346827647	3.138975	2	0.568
2018	5	B1 LM	KIMZEY A	3004.0	31.7551713697	1.138	4.3458575984	6.33846827647	3.143945	2	0.541
2019	6	B1 LM	KIMZEY A	3004.5	29.4851713697	1.245	3.2738575984	6.32446827647	3.142655	2	0.514
2020	6	B1 LM	KIMZEY A	3005.0	27.0881713697	1.331	1.9808575984	6.09096827647	3.181885	2	0.486
2021	6	B1 LM	KIMZEY A	3005.5	26.8261713697	1.385	0.825857598397	6.28346827647	3.12534	2	0.459
2022	6	B1 LM	KIMZEY A	3006.0	27.5751713697	1.304	0.825857598397	6.28346827647	3.09002	2	0.432
2023	6	B1 LM	KIMZEY A	3006.5	28.0691713697	1.304	3.1908575984	6.03596827647	3.178	2	0.405
2024	6	B1 LM	KIMZEY A	3007.0	26.9781713697	1.375	3.3018575984	6.28346827647	3.204395	2	0.378
2025	6	B1 LM	KIMZEY A	3007.5	25.0601713697	1.32	4.2918575984	7.02646827647	3.15476	2	0.351
2026	8	B1 LM	KIMZEY A	3008.0	24.7501713697	1.231	5.1168575984	8.09896827647	3.126005	2	0.324
2027	8	B1 LM	KIMZEY A	3008.5	25.0451713697	1.104	4.9518575984	9.66746827647	3.13431	2	0.297
2028	8	B1 LM	KIMZEY A	3009.0	27.9391713697	0.922	5.5018575984	11.0424682765	3.119605	2	0.27
2029	8	B1 LM	KIMZEY A	3009.5	35.9031713697	0.791	5.1988575984	11.5519682765	3.10915	2	0.243
2030	8	B1 LM	KIMZEY A	3010.0	41.0011713697	0.871	5.5028575984	11.3179682765	3.1148	2	0.216
2031	8	B1 LM	KIMZEY A	3010.5	47.5191713697	0.976	5.1718575984	10.5474682765	3.14819	2	0.189
2032	8	B1 LM	KIMZEY A	3011.0	54.9011713697	1.042	3.9058575984	9.30946827647	3.16774	2	0.162
2033	8	B1 LM	KIMZEY A	3011.5	71.7811713697	1.097	4.0158575984	8.20946827647	3.159335	2	0.135
2034	8	B1 LM	KIMZEY A	3012.0	80.9911713697	1.037	3.7128575984	8.00296827647	3.17382	2	0.108
2035	8	B1 LM	KIMZEY A	3012.5	81.7111713697	0.971	5.3228575984	9.41296827647	3.158635	2	0.081
2036	8	B1 LM	KIMZEY A	3013.0	81.7861713697	0.819	6.1078575984	11.2354682765	3.139315	2	0.054
2037	8	B1 LM	KIMZEY A	3013.5	77.6851713697	0.71	6.3828575984	14.0139682765	3.128785	2	0.027
2038	3	B2 SH	KIMZEY A	3014.0	74.2791713697	0.573	10.6738575984	15.9394682765	3.00808	1	1.0
2039	3	B2 SH	KIMZEY A	3014.5	71.4051713697	0.497	15.9288575984	18.3469682765	2.98246	1	0.929
2040	3	B2 SH	KIMZEY A	3015.0	70.5721713697	0.306	17.8818575984	19.8734682765	2.916695	1	0.857
2041	3	B2 SH	KIMZEY A	3015.5	74.1551713697	0.422	14.4698575984	22.5694682765	2.956525	1	0.786
2042	3	B2 SH	KIMZEY A	3016.0	72.6001713697	0.494	14.9128575984	20.7549682765	2.99217	1	0.714
2043	3	B2 SH	KIMZEY A	3016.5	68.8411713697	0.556	10.1478575984	21.3984682765	3.00614	1	0.643
2044	3	B2 SH	KIMZEY A	3017.0	65.2991713697	0.628	9.8488575984	19.2959682765	3.018495	1	0.571
2045	3	B2 SH	KIMZEY A	3017.5	60.5491713697	0.71	10.6738575984	14.0694682765	3.09133	1	0.5
2046	3	B2 SH	KIMZEY A	3018.0	57.2341713697	0.879	9.7388575984	12.5559682765	3.09974	1	0.429
2047	3	B2 SH	KIMZEY A	3018.5	55.1131713697	0.911	6.2168575984	10.5199682765	3.10333	1	0.357
2048	3	B2 SH	KIMZEY A	3019.0	52.3771713697	0.78	7.4658575984	10.5394682765	3.110595	1	0.286
2049	2	B2 SH	KIMZEY A	3019.5	51.3681713697	0.737	8.9958575984	10.8644682765	3.102755	1	0.214
2050	2	B2 SH	KIMZEY A	3020.0	48.5791713697	0.764	11.7198575984	11.0704682765	3.115735	1	0.143
2051	2	B2 SH	KIMZEY A	3020.5	44.0151713697	0.922	9.9928575984	12.2089682765	3.159635	1	0.071
2052	5	B2 LM	KIMZEY A	3021.0	39.7171713697	1.046	5.8878575984	11.4554682765	3.14643	2	1.0
2053	5	B2 LM	KIMZEY A	3021.5	35.8811713697	1.151	7.4278575984	6.33846827647	3.13339	2	0.955
2054	5	B2 LM	KIMZEY A	3022.0	28.8291713697	1.276	5.4188575984	4.50896827647	3.17821	2	0.909
2055	8	B2 LM	KIMZEY A	3022.5	24.3341713697	1.381	6.1078575984	3.69746827647	3.242635	2	0.864
2056	8	B2 LM	KIMZEY A	3023.0	20.3851713697	1.528	4.0158575984	3.97246827647	3.2921	2	0.818
2057	8	B2 LM	KIMZEY A	3023.5	18.8591713697	1.734	3.2458575984	3.86246827647	3.299865	2	0.773
2058	8	B2 LM	KIMZEY A	3024.0	19.3931713697	1.8	4.1808575984	3.11996827647	3.36909	2	0.727
2059	8	B2 LM	KIMZEY A	3024.5	20.9671713697	1.794	4.8968575984	2.81696827647	3.386975	2	0.682
2060	8	B2 LM	KIMZEY A	3025.0	22.3651713697	1.762	5.7218575984	3.11946827647	3.36847	2	0.636
2061	8	B2 LM	KIMZEY A	3025.5	30.0641713697	1.625	2.8698575984	5.09646827647	3.277355	2	0.591
2062	8	B2 LM	KIMZEY A	3026.0	33.1881713697	1.517	1.5408575984	6.03596827647	3.244385	2	0.545
2063	8	B2 LM	KIMZEY A	3026.5	37.2521713697	1.373	2.9168575984	7.38396827647	3.19417	2	0.5
2064	8	B2 LM	KIMZEY A	3027.0	37.7851713697	1.255	3.8788575984	7.83796827647	3.11524	2	0.455
2065	8	B2 LM	KIMZEY A	3027.5	33.4601713697	1.206	6.3268575984	7.60396827647	3.11486	2	0.409
2066	8	B2 LM	KIMZEY A	3028.0	33.3171713697	0.974	7.0418575984	7.63146827647	3.11498	2	0.364
2067	8	B2 LM	KIMZEY A	3028.5	35.5061713697	0.846	7.5368575984	7.49396827647	3.106185	2	0.318
2068	8	B2 LM	KIMZEY A	3029.0	37.5261713697	0.931	7.7578575984	6.61346827647	3.119605	2	0.273
2069	5	B2 LM	KIMZEY A	3029.5	40.6511713697	0.971	7.1248575984	6.13196827647	3.141995	2	0.227
2070	5	B2 LM	KIMZEY A	3030.0	43.7601713697	1.102	4.7868575984	6.66896827647	3.149365	2	0.182
2071	5	B2 LM	KIMZEY A	3030.5	48.9801713697	1.184	6.1078575984	5.84346827647	3.16664	2	0.136
2072	6	B2 LM	KIMZEY A	3031.0	51.0621713697	1.249	6.8228575984	6.03596827647	3.17921	2	0.091
2073	6	B2 LM	KIMZEY A	3031.5	53.9461713697	0.987	8.7418575984	7.60046827647	3.18025	2	0.045
2074	5	B2 LM	KIMZEY A	3032.0	61.4161713697	0.825	11.3548575984	9.01696827647	3.16311	2	0.01
2075	3	B3 SH	KIMZEY A	3032.5	61.4161713697	0.825	11.3548575984	9.01696827647	3.11661	1	1.0
2076	3	B3 SH	KIMZEY A	3033.0	71.9381713697	0.677	14.2298575984	11.4014682765	3.03984	1	0.955
2077	3	B3 SH	KIMZEY A	3033.5	73.8381713697	0.464	16.6398575984	15.1814682765	2.99885	1	0.909
2078	2	B3 SH	KIMZEY A	3034.0	73.6981713697	0.464	15.0198575984	16.7924682765	2.99885	1	0.864
2079	2	B3 SH	KIMZEY A	3034.5	71.3671713697	0.579	11.9778575984	16.3164682765	3.006205	1	0.818
2080	2	B3 SH	KIMZEY A	3035.0	69.4331713697	0.683	8.7758575984	15.0454682765	3.04549	1	0.773
2081	2	B3 SH	KIMZEY A	3035.5	67.2781713697	0.764	9.9228575984	10.7029682765	3.095775	1	0.727
2082	2	B3 SH	KIMZEY A	3036.0	64.8851713697	0.819	10.9568575984	9.63596827647	3.10029	1	0.682
2083	2	B3 SH	KIMZEY A	3036.5	62.3381713697	0.762	12.1588575984	9.58496827647	3.10452	1	0.636
2084	2	B3 SH	KIMZEY A	3037.0	62.0911713697	0.753	10.5448575984	10.3369682765	3.10358	1	0.591
2085	2	B3 SH	KIMZEY A	3037.5	61.1361713697	0.748	8.1428575984	10.6299682765	3.10489	1	0.545
2086	2	B3 SH	KIMZEY A	3038.0	61.3081713697	0.742	7.6478575984	10.7404682765	3.10339	1	0.5
2087	2	B3 SH	KIMZEY A	3038.5	63.9591713697	0.737	9.0688575984	10.5249682765	3.09339	1	0.455
2088	2	B3 SH	KIMZEY A	3039.0	65.7451713697	0.721	10.0138575984	10.6574682765	3.084675	1	0.409
2089	2	B3 SH	KIMZEY A	3039.5	67.1121713697	0.699	10.6738575984	11.0974682765	3.06003	1	0.364
2090	2	B3 SH	KIMZEY A	3040.0	64.4691713697	0.661	10.1238575984	11.6754682765	3.053165	1	0.318
2091	2	B3 SH	KIMZEY A	3040.5	62.6111713697	0.721	9.9588575984	12.0609682765	3.09917	1	0.273
2092	3	B3 SH	KIMZEY A	3041.0	60.8891713697	0.791	9.9038575984	12.3634682765	3.109145	1	0.227
2093	3	B3 SH	KIMZEY A	3041.5	60.8581713697	0.685	11.0458575984	13.2644682765	3.063355	1	0.182
2094	3	B3 SH	KIMZEY A	3042.0	59.0841713697	0.525	11.7738575984	16.0494682765	3.04068	1	0.136
2095	2	B3 SH	KIMZEY A	3042.5	53.6021713697	0.519	12.9018575984	16.9714682765	3.05212	1	0.091
2096	2	B3 SH	KIMZEY A	3043.0	40.1831713697	0.869	12.2698575984	17.1774682765	3.153195	1	0.045
2097	8	B3 LM	KIMZEY A	3043.5	24.9861713697	1.018	10.5108575984	18.1669682765	3.140625	2	1.0
2098	8	B3 LM	KIMZEY A	3044.0	18.5511713697	1.124	8.5838575984	12.7484682765	3.12653	2	0.929
2099	8	B3 LM	KIMZEY A	3044.5	16.0501713697	0.9	11.3338575984	11.8134682765	3.117595	2	0.857
2100	7	B3 LM	KIMZEY A	3045.0	16.4661713697	0.76	12.1378575984	12.8874682765	3.10216	2	0.786
2101	7	B3 LM	KIMZEY A	3045.5	19.4101713697	0.557	15.1408575984	15.3569682765	2.999515	2	0.714
2102	7	B3 LM	KIMZEY A	3046.0	20.2421713697	0.41	16.8368575984	16.9849682765	2.96741	2	0.643
2103	7	B3 LM	KIMZEY A	3046.5	21.4361713697	0.404	18.2118575984	16.3524682765	2.96941	2	0.571
2104	7	B3 LM	KIMZEY A	3047.0	24.1401713697	0.459	18.7618575984	15.6924682765	3.010435	2	0.5
2105	7	B3 LM	KIMZEY A	3047.5	25.9381713697	0.628	16.6438575984	14.3574682765	3.02116	2	0.429
2106	7	B3 LM	KIMZEY A	3048.0	27.6931713697	0.486	14.8548575984	13.6839682765	3.009805	2	0.357
2107	7	B3 LM	KIMZEY A	3048.5	31.9321713697	0.508	14.2618575984	12.8804682765	3.017215	2	0.286
2108	7	B3 LM	KIMZEY A	3049.0	34.7851713697	0.584	12.3248575984	11.5379682765	3.01644	2	0.214
2109	7	B3 LM	KIMZEY A	3049.5	41.1811713697	0.623	10.0688575984	10.4099682765	3.02963	2	0.143
2110	7	B3 LM	KIMZEY A	3050.0	45.5341713697	0.693	8.8308575984	8.82796827647	3.09859	2	0.071
2111	3	B4 SH	KIMZEY A	3050.5	54.1661713697	0.699	7.5928575984	8.67696827647	3.07591	1	1.0
2112	2	B4 SH	KIMZEY A	3051.0	58.3831713697	0.688	7.3178575984	8.81446827647	3.047475	1	0.944
2113	2	B4 SH	KIMZEY A	3051.5	62.0111713697	0.797	6.9328575984	9.17196827647	3.115105	1	0.889
2114	2	B4 SH	KIMZEY A	3052.0	65.0881713697	0.83	7.5378575984	10.3004682765	3.11761	1	0.833
2115	2	B4 SH	KIMZEY A	3052.5	67.3291713697	0.753	9.0778575984	11.4554682765	3.10216	1	0.778
2116	2	B4 SH	KIMZEY A	3053.0	67.3391713697	0.65	11.2238575984	11.7584682765	3.022155	1	0.722
2117	2	B4 SH	KIMZEY A	3053.5	63.6161713697	0.612	14.0298575984	11.4554682765	3.00627	1	0.667
2118	2	B4 SH	KIMZEY A	3054.0	59.1911713697	0.584	14.4048575984	11.8729682765	3.012755	1	0.611
2119	2	B4 SH	KIMZEY A	3054.5	56.4841713697	0.59	10.6918575984	10.3764682765	3.014755	1	0.556
2120	2	B4 SH	KIMZEY A	3055.0	55.0681713697	0.672	8.7888575984	9.78496827647	3.05894	1	0.5
2121	2	B4 SH	KIMZEY A	3055.5	55.4411713697	0.715	9.2908575984	10.1859682765	3.08457	1	0.444
2122	2	B4 SH	KIMZEY A	3056.0	58.2511713697	0.808	10.0778575984	10.9094682765	3.096605	1	0.389
2123	2	B4 SH	KIMZEY A	3056.5	62.7191713697	0.824	10.3148575984	11.9089682765	3.097685	1	0.333
2124	2	B4 SH	KIMZEY A	3057.0	65.1241713697	0.715	10.3328575984	13.0179682765	3.098675	1	0.278
2125	2	B4 SH	KIMZEY A	3057.5	65.9151713697	0.53	11.9398575984	14.6464682765	3.01256	1	0.222
2126	2	B4 SH	KIMZEY A	3058.0	63.3881713697	0.415	16.2858575984	17.2604682765	3.014145	1	0.167
2127	3	B4 SH	KIMZEY A	3058.5	56.8511713697	0.575	19.2018575984	16.6824682765	3.034205	1	0.111
2128	3	B4 SH	KIMZEY A	3059.0	44.7041713697	0.753	13.7288575984	14.4809682765	3.12978	1	0.056
2129	5	B4 LM	KIMZEY A	3059.5	31.5841713697	0.939	7.2078575984	11.8404682765	3.1224	2	1.0
2130	8	B4 LM	KIMZEY A	3060.0	23.9841713697	1.39	5.6118575984	4.71546827647	3.2321	2	0.909
2131	8	B4 LM	KIMZEY A	3060.5	23.0141713697	1.642	5.2268575984	3.31196827647	3.338455	2	0.818
2132	8	B4 LM	KIMZEY A	3061.0	26.0351713697	1.642	4.2238575984	4.54646827647	3.28487	2	0.727
2133	8	B4 LM	KIMZEY A	3061.5	27.2501713697	1.429	5.4598575984	4.80446827647	3.23167	2	0.636
2134	8	B4 LM	KIMZEY A	3062.0	29.2561713697	1.312	6.3908575984	5.21496827647	3.19586	2	0.545
2135	5	B4 LM	KIMZEY A	3062.5	31.9891713697	1.15	6.1068575984	6.44896827647	3.129	2	0.455
2136	5	B4 LM	KIMZEY A	3063.0	35.5441713697	1.016	7.9228575984	7.90696827647	3.12461	2	0.364
2137	5	B4 LM	KIMZEY A	3063.5	39.9981713697	0.923	7.1528575984	9.50196827647	3.119605	2	0.273
2138	5	B4 LM	KIMZEY A	3064.0	47.3971713697	0.805	6.5478575984	10.8504682765	3.11299	2	0.182
2139	5	B4 LM	KIMZEY A	3064.5	52.4961713697	0.666	7.5868575984	12.8059682765	3.079345	2	0.091
2140	3	B5 SH	KIMZEY A	3065.0	58.3951713697	0.562	5.2818575984	15.1144682765	3.00291	1	1.0
2141	3	B5 SH	KIMZEY A	3065.5	58.3951713697	0.562	5.2818575984	15.1144682765	3.00291	1	1.0
2142	3	B5 SH	KIMZEY A	3066.0	66.4861713697	0.454	7.8678575984	20.0384682765	3.001315	1	0.875
2143	3	B5 SH	KIMZEY A	3066.5	69.4041713697	0.388	10.8388575984	22.8449682765	2.96222	1	0.75
2144	3	B5 SH	KIMZEY A	3067.0	70.0601713697	0.38	11.2238575984	23.3674682765	2.98175	1	0.625
2145	3	B5 SH	KIMZEY A	3067.5	64.8431713697	0.372	11.2788575984	22.8999682765	2.976125	1	0.5
2146	3	B5 SH	KIMZEY A	3068.0	59.5631713697	0.383	9.3538575984	22.7074682765	2.99369	1	0.375
2147	3	B5 SH	KIMZEY A	3068.5	53.4251713697	0.41	9.9038575984	21.3314682765	2.98877	1	0.25
2148	3	B5 SH	KIMZEY A	3069.0	48.4931713697	0.577	10.2888575984	19.9289682765	3.03968	1	0.125
2149	8	B5 LM	KIMZEY A	3069.5	36.3031713697	0.75	9.5178575984	17.1224682765	3.11221	2	1.0
2150	8	B5 LM	KIMZEY A	3070.0	28.3341713697	0.887	10.1228575984	13.9039682765	3.117725	2	0.979
2151	8	B5 LM	KIMZEY A	3070.5	21.8651713697	0.974	6.3828575984	11.7029682765	3.125195	2	0.957
2152	8	B5 LM	KIMZEY A	3071.0	20.8851713697	1.064	4.1808575984	11.4829682765	3.13309	2	0.936
2153	8	B5 LM	KIMZEY A	3071.5	23.7161713697	1.097	5.7788575984	11.6219682765	3.14207	2	0.915
2154	8	B5 LM	KIMZEY A	3072.0	26.5531713697	0.998	6.8228575984	11.8679682765	3.14183	2	0.894
2155	7	B5 LM	KIMZEY A	3072.5	28.9091713697	0.909	6.0758575984	13.5854682765	3.119595	2	0.872
2156	7	B5 LM	KIMZEY A	3073.0	32.8331713697	0.797	8.8578575984	14.5914682765	3.115105	2	0.851
2157	7	B5 LM	KIMZEY A	3073.5	32.5061713697	0.646	11.7738575984	15.8294682765	3.017375	2	0.83
2158	8	B5 LM	KIMZEY A	3074.0	29.4481713697	0.59	10.4888575984	15.9019682765	3.006205	2	0.809
2159	8	B5 LM	KIMZEY A	3074.5	27.5641713697	0.688	8.0328575984	15.6649682765	3.05296	2	0.787
2160	8	B5 LM	KIMZEY A	3075.0	27.5081713697	0.612	6.1558575984	17.2574682765	3.00971	2	0.766
2161	8	B5 LM	KIMZEY A	3075.5	28.1261713697	0.517	6.3038575984	18.1014682765	2.99313	2	0.745
